UI,groupID,relationshipCode,memberID,primaryID,prefixName,firstName,middleInitial,lastName,suffixName,gender,dob,address1,address2,address3,city,state,zip,countryCode,homePhone,cellPhone,workPhone,language,email,effectiveDate,termDate,healthPlanID,healthPlanName,reportingCategory1,reportingCategory2,providerNPI,providerName,providerAddress1,providerAddress2,providerAddress3,providerCity,providerState,providerZip,providerCountryCode,providerPhone,providerFax,responsiblePartyFirstName,responsiblePartyLastName,responsiblePartyPhone
UI,OZGAF660936WDTIP,2,217-03-4833,720742307,Ms.,Amy,,Williams,,F,1967-11-01,878 Kristina Land,,,West Joannatown,KY,42238.0,,(244)742-5511x1783,482-521-6367,001-093-437-6050,E,wschwartz@sherman.com,2021-12-23,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,402-03-6364,402-03-6364,Mrs.,Amber,,Morales,,F,1948-01-12,66521 Kelsey Valleys,,,Martinburgh,KY,42027.0,,6612566612,001-289-208-6227,900.401.6177,,mandy05@yahoo.com,2002-01-15,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,2,468104801,402-03-6364,Mrs.,Susan,W,Morales,DDS,F,1913-10-29,66521 Kelsey Valleys,,,Martinburgh,KY,42027.0,,6612566612,548-884-4244x54143,900.401.6177,S,johnstonholly@schmidt.com,2002-01-15,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,533-50-6323,533-50-6323,,Joseph,N,Bush,,U,1941-01-24,66997 Woods Neck Apt. 036,,,New Amandatown,NE,68035.0,,(649)299-0354x443,962-649-2482,338.379.2969x803,E,evansmichael@williams.com,2014-05-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,010-99-9220,533-50-6323,,Rachel,B,Bush,DDS,F,1953-05-07,66997 Woods Neck Apt. 036,,,New Amandatown,NE,68035.0,,(649)299-0354x443,001-505-620-6441x1318,338.379.2969x803,S,qrobertson@wright.info,2014-05-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,186563430,533-50-6323,,James,E,Bush,,M,2012-12-12,66997 Woods Neck Apt. 036,,,New Amandatown,NE,68035.0,,(649)299-0354x443,+1-156-439-1574x0569,338.379.2969x803,E,christybrown@gmail.com,2014-05-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,250788418,533-50-6323,,Steven,A,Bush,,M,2015-08-23,66997 Woods Neck Apt. 036,,,New Amandatown,NE,68035.0,,(649)299-0354x443,3388639936,338.379.2969x803,,frank08@gmail.com,2014-05-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,497-43-5162,533-50-6323,,Brandon,,Bush,,M,2010-02-24,66997 Woods Neck Apt. 036,,,New Amandatown,NE,68035.0,,(649)299-0354x443,+1-989-177-1232x8234,338.379.2969x803,S,vaughnraymond@hayden.com,2014-05-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,065615016,533-50-6323,,Susan,B,Bush,,F,2014-05-02,66997 Woods Neck Apt. 036,,,New Amandatown,NE,68035.0,,(649)299-0354x443,013.576.2975,338.379.2969x803,E,mary23@gmail.com,2014-05-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,380-35-9338,533-50-6323,,Melissa,F,Bush,,F,2009-05-08,66997 Woods Neck Apt. 036,,,New Amandatown,NE,68035.0,,(649)299-0354x443,001-984-325-2620,338.379.2969x803,E,vperez@taylor.com,2014-05-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,141312272,141312272,Dr.,Michael,,Scott,,M,1908-12-19,5705 Wayne Rue Apt. 711,,,West Shawn,VT,5343.0,USA,(902)769-6042,446-383-8547x439,+1-746-538-7168x05238,,parkchristina@jones.com,2019-08-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,6,311678737,141312272,Dr.,Joseph,Z,Scott,III,U,2004-04-02,5705 Wayne Rue Apt. 711,,,West Shawn,VT,5343.0,USA,(902)769-6042,+1-237-891-8968,+1-746-538-7168x05238,E,johnstonzachary@yahoo.com,2019-08-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,382-88-8869,141312272,,Sally,,Scott,,F,2012-08-25,5705 Wayne Rue Apt. 711,,,West Shawn,VT,5343.0,USA,(902)769-6042,284.951.2688x11416,+1-746-538-7168x05238,E,wendywalker@kramer-patton.com,2019-08-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,501878541,501878541,Mr.,Michael,,Jackson,,M,1987-04-12,155 Graham Park Suite 227,,,East Robert,MA,2630.0,,(715)104-8093x0730,(717)122-3655,001-913-281-7024x64438,E,smithemily@vaughn.com,2018-08-07,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,016-69-8270,501878541,,Sandra,P,Jackson,,F,1982-01-29,155 Graham Park Suite 227,,,East Robert,MA,2630.0,,(715)104-8093x0730,001-606-417-5697x193,001-913-281-7024x64438,E,allisonleslie@foster.com,2018-08-07,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,799-93-6605,799-93-6605,Dr.,Taylor,,Gross,,F,1941-10-18,64657 Melanie Dale,,,Lawrencemouth,GA,30378.0,,+1-911-111-6570x42311,382-244-1487x02197,+1-145-010-4506x418,S,christinerodriguez@chung-erickson.com,2022-09-06,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,2,852917288,799-93-6605,Mrs.,Veronica,G,Gross,DDS,F,1916-12-14,64657 Melanie Dale,,,Lawrencemouth,GA,30378.0,,+1-911-111-6570x42311,+1-233-218-6031x44322,+1-145-010-4506x418,S,stephensandrea@thompson.net,2022-09-06,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,554588478,799-93-6605,,Bianca,,Gross,,F,2016-06-14,64657 Melanie Dale,,,Lawrencemouth,GA,30378.0,,+1-911-111-6570x42311,2067657646,+1-145-010-4506x418,E,elindsey@malone.com,2022-09-06,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,753967324,753967324,,Joshua,E,Henderson,,M,1958-05-29,17773 Williams Creek Apt. 814,,,Bradburgh,IL,60656.0,,5111109644,+1-300-262-2873x7370,557.752.9674x87343,,tyler17@jacobs.info,2010-11-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,2,881539622,753967324,Mrs.,Maria,F,Henderson,,F,1966-07-11,17773 Williams Creek Apt. 814,,,Bradburgh,IL,60656.0,,5111109644,253.778.4155x127,557.752.9674x87343,S,alexanderchaney@yahoo.com,2010-11-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,564-35-3273,753967324,,Corey,V,Henderson,,M,2022-07-16,17773 Williams Creek Apt. 814,,,Bradburgh,IL,60656.0,,5111109644,802-087-5742,557.752.9674x87343,E,joymccarty@yahoo.com,2010-11-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,842-40-1793,753967324,,Nicholas,J,Henderson,,M,2013-08-05,17773 Williams Creek Apt. 814,,,Bradburgh,IL,60656.0,,5111109644,990-116-3376x817,557.752.9674x87343,E,charles70@yahoo.com,2010-11-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,421250947,421250947,Mr.,Brian,,Page,Jr.,M,1968-07-10,75092 Lopez Shoals,,,New Geraldbury,SC,29415.0,,987.065.1953x656,+1-395-521-4774x37623,(820)249-9800x83517,S,lonnie21@salinas.biz,2017-05-22,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,110497097,421250947,Mrs.,Amy,O,Page,,F,1949-03-01,75092 Lopez Shoals,,,New Geraldbury,SC,29415.0,,987.065.1953x656,+1-129-656-1994x1343,(820)249-9800x83517,S,barrettchad@gmail.com,2017-05-22,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,154-37-3251,154-37-3251,Dr.,Gabriela,,Krause,PhD,F,1933-01-07,99649 Hall Motorway,,,Lake Patriciafort,AR,72100.0,,237-736-8661,+1-051-296-5184x2063,(865)666-0991,E,todd85@yahoo.com,2021-09-20,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,6,004-68-7014,154-37-3251,Mx.,Paula,R,Krause,,U,2001-12-13,99649 Hall Motorway,,,Lake Patriciafort,AR,72100.0,,237-736-8661,5459941773,(865)666-0991,E,fmoore@gmail.com,2021-09-20,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,482-21-1411,154-37-3251,,Mike,L,Thomas,,M,2013-02-04,99649 Hall Motorway,,,Lake Patriciafort,AR,72100.0,,237-736-8661,2679946206,(865)666-0991,E,eric49@turner.com,2021-09-20,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,554-47-0379,154-37-3251,,Sheila,F,Lambert,,F,2021-02-02,99649 Hall Motorway,,,Lake Patriciafort,AR,72100.0,,237-736-8661,001-170-670-8825,(865)666-0991,S,teresawilson@yahoo.com,2021-09-20,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,076318708,154-37-3251,,Stacie,N,Krause,,F,2013-12-19,99649 Hall Motorway,,,Lake Patriciafort,AR,72100.0,,237-736-8661,(383)543-4107,(865)666-0991,S,ashley14@yahoo.com,2021-09-20,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,020-67-3688,020-67-3688,,Hannah,Z,Baird,,F,2002-03-30,5194 Michelle Run,,,South Elizabeth,TX,77221.0,,7373528587,+1-136-084-9775x255,+1-916-087-8847x0405,E,lisa91@gardner.com,2013-02-09,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,413480727,020-67-3688,Dr.,Angel,,Taylor,,F,1912-09-20,5194 Michelle Run,,,South Elizabeth,TX,77221.0,,7373528587,(204)022-3262x852,+1-916-087-8847x0405,E,steven86@diaz-knight.biz,2013-02-09,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,521210443,521210443,Mrs.,Sarah,E,Byrd,DDS,F,1926-05-14,16128 Eric Street Apt. 415,,,East Claudia,NH,3197.0,,+1-087-707-6267,(552)931-5447x55500,(627)734-2257x46092,S,schultzkristen@prince-cisneros.biz,2018-07-03,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,611907625,521210443,Dr.,Jamie,L,Campbell,,F,1978-04-10,16128 Eric Street Apt. 415,,,East Claudia,NH,3197.0,,+1-087-707-6267,+1-575-104-3724x737,(627)734-2257x46092,,michaelpeters@nguyen.com,2018-07-03,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,332-15-0247,332-15-0247,Mx.,Anthony,H,Taylor,MD,U,1975-02-22,4224 Johnson Gateway,,,Michelebury,NH,3036.0,USA,571-302-4189x15334,(504)349-3655x51500,+1-151-897-5469x749,E,stevenmiller@holmes.com,2003-08-14,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,2,365889018,332-15-0247,Mrs.,Ann,Q,Taylor,,F,1918-07-02,4224 Johnson Gateway,,,Michelebury,NH,3036.0,USA,571-302-4189x15334,787-939-1079x4265,+1-151-897-5469x749,S,jennifer14@gmail.com,2003-08-14,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,213-89-0523,213-89-0523,Dr.,Scott,I,Thomas,,M,1981-03-05,4083 Cynthia Place Suite 883,,,Michellehaven,IL,61402.0,,(967)568-9645x2173,462-572-9946,8626517100,E,rwalker@gmail.com,2000-03-13,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,217-66-5590,213-89-0523,,Gary,G,Thomas,,M,1995-11-30,4083 Cynthia Place Suite 883,,,Michellehaven,IL,61402.0,,(967)568-9645x2173,(384)781-0831x097,8626517100,,powellsandra@robertson-mccoy.net,2000-03-13,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,881-83-0929,881-83-0929,,Derek,Q,Arnold,,M,1972-08-13,599 Henderson Prairie Apt. 531,,,Pricemouth,NC,27725.0,,+1-911-306-7422x46063,+1-299-559-2005x382,001-155-720-5790x928,E,carla74@yahoo.com,2015-11-20,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,504055432,881-83-0929,Mr.,Christian,T,Arnold,Jr.,M,1919-08-22,599 Henderson Prairie Apt. 531,,,Pricemouth,NC,27725.0,,+1-911-306-7422x46063,371.445.5830x277,001-155-720-5790x928,,rachel79@hernandez.com,2015-11-20,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,389204952,389204952,Mrs.,Heather,L,Parker,MD,F,2002-06-16,253 Zimmerman Avenue,,,Villaburgh,MD,20883.0,USA,715-658-8719,221.517.1761x22110,(689)423-2231,S,jacqueline32@foster.com,2000-01-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,735437129,389204952,Dr.,Toni,C,Parker,,F,1928-05-05,253 Zimmerman Avenue,,,Villaburgh,MD,20883.0,USA,715-658-8719,(768)753-4235x506,(689)423-2231,S,sextonthomas@jones.com,2000-01-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,105903765,389204952,,Sara,C,Rodriguez,,F,2019-04-29,253 Zimmerman Avenue,,,Villaburgh,MD,20883.0,USA,715-658-8719,+1-277-818-2656,(689)423-2231,S,kelseyjohnson@miles-wells.com,2000-01-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,031-36-4087,389204952,,Ryan,,Parker,,M,2016-10-14,253 Zimmerman Avenue,,,Villaburgh,MD,20883.0,USA,715-658-8719,072.658.0166x53526,(689)423-2231,S,burnettjennifer@dunn.com,2000-01-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,834350232,389204952,,Amber,,Parker,,F,2016-10-06,253 Zimmerman Avenue,,,Villaburgh,MD,20883.0,USA,715-658-8719,001-904-371-9242,(689)423-2231,S,iblake@ferguson.net,2000-01-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,136601193,136601193,Mr.,Christian,S,Miller,MD,M,1982-12-30,4008 Smith Parkway,,,Port John,VT,5037.0,USA,7546637796,001-891-175-2569x90314,134-519-2761,S,johndyer@cooper.com,2019-07-05,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,121-14-2197,136601193,Dr.,Alexis,,Miller,,F,1925-12-27,4008 Smith Parkway,,,Port John,VT,5037.0,USA,7546637796,644.348.9346,134-519-2761,S,kimberlycarpenter@gmail.com,2019-07-05,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,055-53-5312,055-53-5312,,Yolanda,X,Ross,,F,1954-11-18,843 Wilson Gardens Apt. 561,,,New Garyland,OK,73082.0,USA,+1-418-111-9840x330,029.281.2532x536,+1-734-708-8757x130,S,hoffmanholly@brennan.com,2013-09-01,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,037688849,055-53-5312,Mr.,Joe,,Ross,DDS,M,1966-09-17,843 Wilson Gardens Apt. 561,,,New Garyland,OK,73082.0,USA,+1-418-111-9840x330,990-939-3457x131,+1-734-708-8757x130,S,qwelch@hotmail.com,2013-09-01,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,539-16-7661,539-16-7661,,Samuel,V,Hopkins,,M,1927-02-12,94832 Jessica Route Suite 100,,,Richardland,UT,84376.0,,(426)784-3893x82769,483-725-8639x612,084.695.7220,S,brenda32@gmail.com,2013-03-13,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,6,407987508,539-16-7661,Mx.,Kristy,D,Hopkins,,U,1960-06-17,94832 Jessica Route Suite 100,,,Richardland,UT,84376.0,,(426)784-3893x82769,(741)512-3397,084.695.7220,E,robertmurphy@gmail.com,2013-03-13,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,838-98-0902,838-98-0902,Mrs.,Christina,,Ford,,F,1917-08-04,041 Sarah Ville Suite 696,,,Turnerview,WY,82395.0,,001-432-017-5365x6411,001-353-181-2106,001-650-663-3595x72388,,jason44@harris.com,2022-07-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,413700643,838-98-0902,,Kevin,Z,Ford,,M,1912-07-28,041 Sarah Ville Suite 696,,,Turnerview,WY,82395.0,,001-432-017-5365x6411,6475123387,001-650-663-3595x72388,S,michelemccormick@yahoo.com,2022-07-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,522064825,838-98-0902,,David,,Ford,,M,2008-12-04,041 Sarah Ville Suite 696,,,Turnerview,WY,82395.0,,001-432-017-5365x6411,001-513-268-7222x300,001-650-663-3595x72388,E,michael18@hotmail.com,2022-07-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,688967094,838-98-0902,,Melissa,V,Ford,,F,2012-03-30,041 Sarah Ville Suite 696,,,Turnerview,WY,82395.0,,001-432-017-5365x6411,164-291-1652x604,001-650-663-3595x72388,S,vmiles@hotmail.com,2022-07-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,278932982,838-98-0902,,Sherri,L,Richards,,F,2004-11-19,041 Sarah Ville Suite 696,,,Turnerview,WY,82395.0,,001-432-017-5365x6411,798.941.7655x41268,001-650-663-3595x72388,E,lucerokelly@yahoo.com,2022-07-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,614120031,614120031,,David,N,Brooks,,M,1985-07-01,9040 Garza Meadows,,,North Timothybury,OK,73159.0,USA,(450)822-6386x38028,+1-973-187-5928,001-294-556-4369,S,valdezmichael@johnson.org,2013-05-20,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,627-33-2822,614120031,Mr.,Jesus,U,Brooks,,M,1992-08-05,9040 Garza Meadows,,,North Timothybury,OK,73159.0,USA,(450)822-6386x38028,(244)450-3216x909,001-294-556-4369,,bradycristian@webster.com,2013-05-20,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,872970068,614120031,,Amber,,Brooks,,F,2010-05-23,9040 Garza Meadows,,,North Timothybury,OK,73159.0,USA,(450)822-6386x38028,+1-729-014-0996x93709,001-294-556-4369,S,robert63@hotmail.com,2013-05-20,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,176598934,614120031,,Matthew,M,Brooks,,M,2020-01-26,9040 Garza Meadows,,,North Timothybury,OK,73159.0,USA,(450)822-6386x38028,+1-582-786-5836x83496,001-294-556-4369,,william80@pitts-hood.com,2013-05-20,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,881-68-5954,614120031,,Brandon,,Brooks,,M,2005-02-08,9040 Garza Meadows,,,North Timothybury,OK,73159.0,USA,(450)822-6386x38028,270-676-0292x20808,001-294-556-4369,,perickson@haynes.org,2013-05-20,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,431974087,614120031,,Luis,L,Brooks,,M,2014-05-31,9040 Garza Meadows,,,North Timothybury,OK,73159.0,USA,(450)822-6386x38028,+1-448-269-9271x00106,001-294-556-4369,,brittanychavez@olson.com,2013-05-20,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,586-77-0879,586-77-0879,Mr.,Michael,T,Flores,,M,1982-03-05,330 Molly Burgs Apt. 542,,,Lake Brian,VT,5469.0,USA,220-890-2538x1992,(767)017-0346,4701491690,S,rachael90@yahoo.com,2017-01-14,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,499948020,586-77-0879,Dr.,Christopher,D,Flores,,M,1984-01-12,330 Molly Burgs Apt. 542,,,Lake Brian,VT,5469.0,USA,220-890-2538x1992,(250)288-8022,4701491690,E,hsparks@blake-mccormick.com,2017-01-14,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,653-56-9708,653-56-9708,Mrs.,Emily,V,Morgan,,F,1971-03-17,8051 Michael Green Suite 324,,,Port John,NJ,8317.0,,421.467.0449,+1-080-797-2417,150-314-9116x15264,S,ufry@robertson.com,2012-11-11,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,482-46-2257,653-56-9708,,Elizabeth,,Morgan,,F,1989-02-13,8051 Michael Green Suite 324,,,Port John,NJ,8317.0,,421.467.0449,001-465-042-9756x0708,150-314-9116x15264,E,armstrongsara@johnson.com,2012-11-11,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,676387937,676387937,Ms.,Donna,,Potter,MD,F,1983-01-11,4831 Jonathan Loop Apt. 620,,,West Brenda,MT,59052.0,USA,764-166-5411,+1-221-928-7940x261,(846)195-7236x3369,E,whitecheyenne@gmail.com,2020-12-22,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,2,094815999,676387937,,Carmen,M,Stewart,,F,1912-02-27,4831 Jonathan Loop Apt. 620,,,West Brenda,MT,59052.0,USA,764-166-5411,+1-743-413-1906x72689,(846)195-7236x3369,,chapmankyle@hotmail.com,2020-12-22,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,528103290,528103290,Ms.,Angela,,Thompson,MD,F,1992-12-11,9820 Michelle Oval Suite 644,,,West Johnmouth,CA,92571.0,,+1-601-441-7902,7755177680,+1-222-342-6034,E,sarahsmith@guerrero.com,2012-05-14,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,6,160-25-2751,528103290,Ind.,Tammy,H,Thompson,III,U,1955-03-02,9820 Michelle Oval Suite 644,,,West Johnmouth,CA,92571.0,,+1-601-441-7902,(358)602-9883x02679,+1-222-342-6034,,lbullock@gmail.com,2012-05-14,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,315-51-0695,315-51-0695,Dr.,Carrie,,Mitchell,,F,1934-09-09,429 Williams Road Apt. 528,,,South Bryanport,TX,78129.0,,(344)376-3204x8788,001-448-377-1136,790-661-9529x50919,S,romerorebekah@jordan.com,2009-10-12,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,377818630,315-51-0695,Dr.,Brian,,Mitchell,,M,1962-09-10,429 Williams Road Apt. 528,,,South Bryanport,TX,78129.0,,(344)376-3204x8788,187-078-9935x50627,790-661-9529x50919,S,ronnie95@gonzalez.org,2009-10-12,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,392833577,392833577,,Linda,H,Curry,,F,1946-11-27,394 Melissa Viaduct Apt. 013,,,Port Catherineside,TX,79392.0,,001-068-224-0182x70387,303.456.3455,334-005-3263x6979,S,darrell62@gmail.com,2009-06-02,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,624168544,392833577,Dr.,Emily,D,Curry,,F,1987-03-26,394 Melissa Viaduct Apt. 013,,,Port Catherineside,TX,79392.0,,001-068-224-0182x70387,885.286.9558x969,334-005-3263x6979,E,amandamurray@yahoo.com,2009-06-02,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,644957377,644957377,Mr.,Ronald,,White,,M,1986-11-02,4268 Samuel Mews,,,Heatherfort,ME,4210.0,USA,935-198-3170x169,737-061-6844,001-561-152-7174,,russellkevin@hotmail.com,2000-05-24,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,070-25-7676,644957377,Mr.,David,F,White,,M,1911-12-16,4268 Samuel Mews,,,Heatherfort,ME,4210.0,USA,935-198-3170x169,816.117.8996,001-561-152-7174,S,leachjoseph@coleman-doyle.com,2000-05-24,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,638555261,644957377,,Amy,T,White,,F,2019-01-01,4268 Samuel Mews,,,Heatherfort,ME,4210.0,USA,935-198-3170x169,009-604-2621x298,001-561-152-7174,E,sharon67@valdez.info,2000-05-24,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,163912308,644957377,,Ashley,J,White,,F,2015-03-30,4268 Samuel Mews,,,Heatherfort,ME,4210.0,USA,935-198-3170x169,6130499722,001-561-152-7174,,blevinsanthony@gmail.com,2000-05-24,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,470-11-7313,644957377,,Jose,,Weeks,,M,2015-06-12,4268 Samuel Mews,,,Heatherfort,ME,4210.0,USA,935-198-3170x169,140-950-2044x6417,001-561-152-7174,E,madison90@harris-jones.com,2000-05-24,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,100-87-6552,100-87-6552,Mr.,Darryl,O,Garcia,,M,1916-02-21,61148 Wang Plaza,,,East Chelsey,ID,83801.0,USA,436-023-3042x701,089-600-8099x222,(020)467-6829x98410,,ballardchristopher@barker.com,2013-05-12,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,317563390,100-87-6552,,Zachary,P,Garcia,,M,1976-01-01,61148 Wang Plaza,,,East Chelsey,ID,83801.0,USA,436-023-3042x701,2941321330,(020)467-6829x98410,,alexandria83@martin.org,2013-05-12,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
